transaction_id,timestamp,customer_id,stock_ticker,quantity,average_trade_size,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_price,total_trade_amount,transaction_type,customer_account_type,stock_sector,stock_industry
814.0,2023-02-27,3588.0,11.0,153.0,5.18037806868335,0.0,0.0,0.0,High,23.459861616364933,3589.3588273038345,BUY,Retail,Technology,Hardware
815.0,2023-02-27,3961.0,11.0,451.0,5.912150740388256,0.0,0.0,0.0,High,23.459861616364933,10580.397588980584,BUY,Retail,Technology,Hardware
816.0,2023-02-27,2871.0,12.0,25.0,4.7140245909001735,0.0,0.0,0.0,Mid,158.45348519417513,3961.3371298543775,BUY,Retail,Energy,Utilities
817.0,2023-02-27,3851.0,12.0,163.0,5.093750200806762,0.0,0.0,0.0,Mid,158.45348519417513,25827.918086650545,BUY,Retail,Energy,Utilities
818.0,2023-02-27,3938.0,17.0,167.0,5.325640662196927,0.0,0.0,0.0,Mid,149.48421956998092,24963.864668186816,BUY,Retail,Technology,Software
819.0,2023-02-27,4747.0,19.0,24.0,5.122057401132677,0.0,0.0,0.0,Mid,58.30799966421868,1399.3919919412483,BUY,Retail,Energy,Oil & Gas
820.0,2023-02-28,1766.0,1.0,18.0,2.8903717578961645,1.0,0.0,0.0,Low,147.7505010061329,2659.5090181103924,BUY,Retail,Consumer,Retail
821.0,2023-02-28,4362.0,2.0,54.0,3.9889840465642745,1.0,0.0,0.0,Low,12.706400687640228,686.1456371325723,BUY,Retail,Technology,Software
822.0,2023-02-28,3913.0,5.0,193.0,5.262690188904886,1.0,0.0,0.0,High,149.87404978046425,28925.6916076296,BUY,Retail,Energy,Oil & Gas
823.0,2023-02-28,4362.0,5.0,55.0,3.9982007016692,1.0,0.0,0.0,High,149.87404978046425,8243.072737925533,BUY,Retail,Energy,Oil & Gas
824.0,2023-02-28,268.0,5.0,38.0,3.6375861597263857,1.0,0.0,0.0,High,149.87404978046425,5695.213891657641,BUY,Retail,Energy,Oil & Gas
825.0,2023-02-28,4636.0,5.0,118.0,4.770684624465665,1.0,0.0,0.0,High,149.87404978046425,17685.13787409478,BUY,Retail,Energy,Oil & Gas
826.0,2023-02-28,3339.0,8.0,170.0,5.394763264816289,1.0,0.0,0.0,High,273.93592304322846,46569.10691734884,BUY,Retail,Technology,Hardware
827.0,2023-02-28,4747.0,8.0,27.0,5.116075806554253,1.0,0.0,0.0,High,273.93592304322846,7396.269922167168,BUY,Retail,Technology,Hardware
828.0,2023-02-28,3171.0,8.0,106.0,4.663439094112067,1.0,0.0,0.0,High,273.93592304322846,29037.20784258221,BUY,Retail,Technology,Hardware
829.0,2023-02-28,4955.0,11.0,323.0,5.358800801927547,1.0,0.0,0.0,High,12.273065736691828,3964.2002329514607,BUY,Retail,Technology,Hardware
830.0,2023-02-28,3938.0,11.0,207.0,5.325835252584776,1.0,0.0,0.0,High,12.273065736691828,2540.5246074952083,SELL,Retail,Technology,Hardware
831.0,2023-02-28,2616.0,11.0,82.0,4.406719247264253,1.0,0.0,0.0,High,12.273065736691828,1006.39139040873,BUY,Retail,Technology,Hardware
832.0,2023-02-28,4023.0,11.0,117.0,5.8522024797744745,1.0,0.0,0.0,High,12.273065736691828,1435.948691192944,BUY,Retail,Technology,Hardware
833.0,2023-02-28,4924.0,11.0,570.0,6.345636360828596,1.0,0.0,0.0,High,12.273065736691828,6995.647469914342,BUY,Retail,Technology,Hardware
834.0,2023-02-28,789.0,11.0,75.0,4.31748811353631,1.0,0.0,0.0,High,12.273065736691828,920.4799302518873,BUY,Retail,Technology,Hardware
835.0,2023-02-28,4747.0,12.0,355.0,5.124023501441311,1.0,0.0,0.0,Mid,159.0660208585658,56468.43740479086,BUY,Retail,Energy,Utilities
836.0,2023-02-28,1185.0,12.0,51.0,5.258224272981592,1.0,0.0,0.0,Mid,159.0660208585658,8112.367063786855,BUY,Institutional,Energy,Utilities
837.0,2023-02-28,4955.0,14.0,91.0,5.351573732848468,1.0,0.0,0.0,Low,22.5665649511964,2053.557410558873,BUY,Retail,Energy,Utilities
838.0,2023-02-28,4747.0,17.0,53.0,5.119190700650601,1.0,0.0,0.0,Mid,142.72043476076223,7564.183042320398,BUY,Retail,Technology,Software
839.0,2023-03-01,2093.0,2.0,444.0,6.095824562432225,2.0,0.0,0.0,Low,13.048531993752084,5793.548205225925,BUY,Retail,Technology,Software
840.0,2023-03-01,182.0,5.0,280.0,5.746618439775514,2.0,0.0,0.0,High,146.1324940931931,40917.09834609406,BUY,Retail,Energy,Oil & Gas
841.0,2023-03-01,193.0,5.0,730.0,5.358424207280155,2.0,0.0,0.0,High,146.1324940931931,106676.72068803095,BUY,Retail,Energy,Oil & Gas
842.0,2023-03-01,2802.0,5.0,72.0,4.276666119016055,2.0,0.0,0.0,High,146.1324940931931,10521.539574709905,BUY,Retail,Energy,Oil & Gas
843.0,2023-03-01,4134.0,6.0,206.0,5.327876168789581,2.0,0.0,0.0,Mid,146.87175867741422,30255.582287547328,BUY,Retail,Energy,Oil & Gas
844.0,2023-03-01,1157.0,7.0,137.0,5.3874722778589295,2.0,0.0,0.0,High,125.70739541891034,17221.913172390716,BUY,Retail,Energy,Oil & Gas
845.0,2023-03-01,2707.0,11.0,665.0,5.895779296973574,2.0,0.0,0.0,High,23.79877135947214,15826.182954048974,BUY,Retail,Technology,Hardware
846.0,2023-03-01,4955.0,11.0,315.0,5.357717709829484,2.0,0.0,0.0,High,23.79877135947214,7496.612978233725,SELL,Retail,Technology,Hardware
847.0,2023-03-01,3363.0,11.0,312.0,5.728475087246572,2.0,0.0,0.0,High,23.79877135947214,7425.2166641553085,BUY,Retail,Technology,Hardware
848.0,2023-03-01,4700.0,12.0,103.0,5.476463551931511,2.0,0.0,0.0,Mid,158.1522341067137,16289.680112991511,BUY,Institutional,Energy,Utilities
849.0,2023-03-01,4747.0,16.0,63.0,5.114875182085379,2.0,0.0,0.0,Mid,170.6419204552229,10750.440988679044,BUY,Retail,Healthcare,Pharmaceuticals
850.0,2023-03-01,4747.0,16.0,33.0,5.109273263993256,2.0,0.0,0.0,Mid,170.6419204552229,5631.183375022356,BUY,Retail,Healthcare,Pharmaceuticals
851.0,2023-03-01,3938.0,17.0,27.0,5.302110164786733,2.0,0.0,0.0,Mid,144.76276107542992,3908.594549036608,BUY,Retail,Technology,Software
852.0,2023-03-01,474.0,17.0,85.0,5.917737271710823,2.0,0.0,0.0,Mid,144.76276107542992,12304.834691411545,BUY,Retail,Technology,Software
853.0,2023-03-01,193.0,17.0,19.0,5.336527954311789,2.0,0.0,0.0,Mid,144.76276107542992,2750.4924604331686,BUY,Retail,Technology,Software
854.0,2023-03-02,3772.0,1.0,41.0,4.951592753462473,3.0,0.0,0.0,Low,152.6454078107286,6258.461720239873,BUY,Retail,Consumer,Retail
855.0,2023-03-02,2643.0,5.0,106.0,4.663439094112067,3.0,0.0,0.0,High,147.95241021495696,15682.955482785435,BUY,Institutional,Energy,Oil & Gas
856.0,2023-03-02,193.0,5.0,87.0,5.322912413403417,3.0,0.0,0.0,High,147.95241021495696,12871.859688701255,BUY,Retail,Energy,Oil & Gas
858.0,2023-03-02,3588.0,8.0,30.0,5.165414347883809,3.0,0.0,0.0,High,288.95043405879846,8668.513021763954,SELL,Retail,Technology,Hardware
859.0,2023-03-02,583.0,8.0,95.0,6.97354301952014,3.0,0.0,0.0,High,288.95043405879846,27450.291235585853,BUY,Retail,Technology,Hardware
860.0,2023-03-02,227.0,8.0,62.0,5.233031899849407,3.0,0.0,0.0,High,288.95043405879846,17914.926911645503,BUY,Retail,Technology,Hardware
861.0,2023-03-02,1513.0,8.0,183.0,5.329573756198591,3.0,0.0,0.0,High,288.95043405879846,52877.92943276012,BUY,Retail,Technology,Hardware
862.0,2023-03-02,227.0,8.0,137.0,5.210414683372125,3.0,0.0,0.0,High,288.95043405879846,39586.20946605539,BUY,Retail,Technology,Hardware
863.0,2023-03-02,4519.0,9.0,541.0,5.60363059270576,3.0,0.0,0.0,High,172.97063251240448,93577.11218921082,BUY,Institutional,Consumer,Retail
864.0,2023-03-02,4955.0,11.0,75.0,5.349675658823179,3.0,0.0,0.0,High,12.273065736691828,920.4799302518873,BUY,Retail,Technology,Hardware
865.0,2023-03-02,4747.0,11.0,15.0,5.102971358631329,3.0,0.0,0.0,High,12.273065736691828,184.09598605037743,BUY,Retail,Technology,Hardware
866.0,2023-03-02,4955.0,11.0,290.0,5.354272278692483,3.0,0.0,0.0,High,12.273065736691828,3559.18906364063,BUY,Retail,Technology,Hardware
867.0,2023-03-02,4519.0,12.0,59.0,5.559180504889261,3.0,0.0,0.0,Mid,158.3834885476278,9344.62582431004,SELL,Institutional,Energy,Utilities
868.0,2023-03-02,1621.0,17.0,867.0,6.765038976780541,3.0,0.0,0.0,Mid,141.263986532834,122475.87632396708,BUY,Retail,Technology,Software
869.0,2023-03-02,755.0,17.0,21.0,3.044522437723423,3.0,0.0,0.0,Mid,141.263986532834,2966.5437171895137,BUY,Retail,Technology,Software
870.0,2023-03-02,4955.0,18.0,48.0,5.344914651924819,3.0,0.0,0.0,Mid,77.31668061521634,3711.200669530384,BUY,Retail,Energy,Oil & Gas
871.0,2023-03-03,1157.0,2.0,14.0,5.347678796085761,4.0,0.0,0.0,Low,13.287759777037534,186.02863687852548,BUY,Retail,Technology,Software
872.0,2023-03-03,3938.0,5.0,153.0,5.295814236329918,4.0,0.0,0.0,High,144.71537371726515,22141.45217874157,SELL,Retail,Energy,Oil & Gas
873.0,2023-03-03,1513.0,5.0,329.0,5.354035855304381,4.0,0.0,0.0,High,144.71537371726515,47611.35795298024,SELL,Retail,Energy,Oil & Gas
874.0,2023-03-03,3936.0,5.0,60.0,4.0943445622221,4.0,0.0,0.0,High,144.71537371726515,8682.922423035909,BUY,Retail,Energy,Oil & Gas
875.0,2023-03-03,4747.0,5.0,61.0,5.098646171418969,4.0,0.0,0.0,High,144.71537371726515,8827.637796753173,SELL,Retail,Energy,Oil & Gas
876.0,2023-03-03,4270.0,5.0,17.0,2.833213344056216,4.0,0.0,0.0,High,144.71537371726515,2460.161353193508,BUY,Retail,Energy,Oil & Gas
877.0,2023-03-03,474.0,5.0,557.0,5.978252653135751,4.0,0.0,0.0,High,144.71537371726515,80606.4631605167,BUY,Retail,Energy,Oil & Gas
878.0,2023-03-03,3635.0,7.0,511.0,6.236369590203704,4.0,0.0,0.0,High,125.50619908918536,64133.66773457372,BUY,Retail,Energy,Oil & Gas
879.0,2023-03-03,4427.0,8.0,142.0,4.955827057601261,4.0,0.0,0.0,High,281.516920579552,39975.40272229639,BUY,Retail,Technology,Hardware
880.0,2023-03-03,4747.0,8.0,337.0,5.105824254432585,4.0,0.0,0.0,High,281.516920579552,94871.20223530904,SELL,Retail,Technology,Hardware
881.0,2023-03-03,4955.0,8.0,245.0,5.346917036384099,4.0,0.0,0.0,High,281.516920579552,68971.64554199023,BUY,Retail,Technology,Hardware
882.0,2023-03-03,3588.0,8.0,463.0,5.193845344951326,4.0,0.0,0.0,High,281.516920579552,130342.33422833258,BUY,Retail,Technology,Hardware
883.0,2023-03-03,1117.0,12.0,666.0,6.501289670540389,4.0,0.0,0.0,Mid,159.80828828136154,106432.3199953868,BUY,Institutional,Energy,Utilities
884.0,2023-03-03,1157.0,12.0,197.0,5.345200952446887,4.0,0.0,0.0,Mid,159.80828828136154,31482.232791428225,BUY,Retail,Energy,Utilities
885.0,2023-03-03,1835.0,12.0,416.0,6.030685260261263,4.0,0.0,0.0,Mid,159.80828828136154,66480.2479250464,BUY,Retail,Energy,Utilities
886.0,2023-03-03,4519.0,12.0,434.0,5.593930405576017,4.0,0.0,0.0,Mid,159.80828828136154,69356.79711411092,SELL,Institutional,Energy,Utilities
887.0,2023-03-03,1621.0,17.0,929.0,6.8001700683022,4.0,0.0,0.0,Mid,142.75055517553824,132615.26575807502,BUY,Retail,Technology,Software
888.0,2023-03-03,4955.0,17.0,76.0,5.339411324082998,4.0,0.0,0.0,Mid,142.75055517553824,10849.042193340903,BUY,Retail,Technology,Software
889.0,2023-03-03,4747.0,17.0,62.0,5.101572289088358,4.0,0.0,0.0,Mid,142.75055517553824,8850.53442088337,SELL,Retail,Technology,Software
890.0,2023-03-03,4035.0,18.0,178.0,5.181783550292085,4.0,0.0,0.0,Mid,45.97413933151209,8183.396801009152,BUY,Retail,Energy,Oil & Gas
891.0,2023-03-03,4747.0,18.0,76.0,5.097974395156263,4.0,0.0,0.0,Mid,45.97413933151209,3494.034589194919,SELL,Retail,Energy,Oil & Gas
892.0,2023-03-03,4354.0,19.0,163.0,5.581614840681993,4.0,0.0,0.0,Mid,74.59067030908662,12158.27926038112,BUY,Retail,Energy,Oil & Gas
893.0,2023-03-03,4747.0,19.0,250.0,5.101511415553109,4.0,0.0,0.0,Mid,74.59067030908662,18647.66757727165,BUY,Retail,Energy,Oil & Gas
894.0,2023-03-06,4955.0,1.0,37.0,5.329816033607408,0.0,0.0,0.0,Low,147.5817790584293,5460.525825161884,SELL,Retail,Consumer,Retail
895.0,2023-03-06,4955.0,1.0,25.0,5.3196384482517205,0.0,0.0,0.0,Low,147.5817790584293,3689.5444764607328,BUY,Retail,Consumer,Retail
896.0,2023-03-06,4747.0,5.0,31.0,5.096078775913723,0.0,0.0,0.0,High,149.66154710299566,4639.5079601928655,BUY,Retail,Energy,Oil & Gas
897.0,2023-03-06,4747.0,5.0,66.0,5.092153835268511,0.0,0.0,0.0,High,149.66154710299566,9877.662108797713,BUY,Retail,Energy,Oil & Gas
898.0,2023-03-06,3938.0,7.0,831.0,5.3738421916342825,0.0,0.0,0.0,High,124.25825613600612,103258.61084902108,SELL,Retail,Energy,Oil & Gas
899.0,2023-03-06,4747.0,8.0,409.0,5.101998300110228,0.0,0.0,0.0,High,280.4361445919291,114698.38313809902,SELL,Retail,Technology,Hardware
900.0,2023-03-06,1494.0,9.0,378.0,5.814130531825066,0.0,0.0,0.0,High,164.5034976052524,62182.322094785406,BUY,Retail,Consumer,Retail
901.0,2023-03-06,1513.0,10.0,187.0,5.349390636732037,0.0,0.0,0.0,Mid,77.27234755994871,14449.92899371041,BUY,Retail,Finance,Asset Management
902.0,2023-03-06,4955.0,11.0,1061.0,5.366209632590955,0.0,0.0,0.0,High,24.42985451457229,25920.0756399612,BUY,Retail,Technology,Hardware
903.0,2023-03-06,4955.0,11.0,457.0,5.378883014387604,0.0,0.0,0.0,High,24.42985451457229,11164.443513159536,BUY,Retail,Technology,Hardware
904.0,2023-03-06,4955.0,11.0,262.0,5.381186844370332,0.0,0.0,0.0,High,24.42985451457229,6400.62188281794,SELL,Retail,Technology,Hardware
905.0,2023-03-06,4747.0,11.0,76.0,5.098524063842042,0.0,0.0,0.0,High,24.42985451457229,1856.6689431074944,SELL,Retail,Technology,Hardware
906.0,2023-03-06,3518.0,12.0,406.0,6.0063531596017325,0.0,0.0,0.0,Mid,162.67010818356877,66044.06392252892,BUY,Retail,Energy,Utilities
907.0,2023-03-06,193.0,17.0,93.0,5.310394147773486,0.0,0.0,0.0,Mid,141.20425825052132,13131.996017298485,SELL,Retail,Technology,Software
908.0,2023-03-06,1513.0,17.0,368.0,5.377775287882752,0.0,0.0,0.0,Mid,141.20425825052132,51963.16703619184,BUY,Retail,Technology,Software
909.0,2023-03-06,4228.0,17.0,258.0,5.552959584921617,0.0,0.0,0.0,Mid,141.20425825052132,36430.6986286345,BUY,Retail,Technology,Software
910.0,2023-03-06,2640.0,19.0,303.0,5.713732805509369,0.0,0.0,0.0,Mid,73.74273313403351,22344.04813961216,BUY,Institutional,Energy,Oil & Gas
911.0,2023-03-06,4302.0,19.0,32.0,3.4657359027997265,0.0,0.0,0.0,Mid,73.74273313403351,2359.7674602890725,BUY,Retail,Energy,Oil & Gas
912.0,2023-03-07,1513.0,5.0,66.0,5.351668542045031,1.0,0.0,0.0,High,151.99078998477987,10031.39213899547,SELL,Retail,Energy,Oil & Gas
913.0,2023-03-07,4955.0,5.0,156.0,5.37805233456689,1.0,0.0,0.0,High,151.99078998477987,23710.56323762565,BUY,Retail,Energy,Oil & Gas
914.0,2023-03-07,3339.0,5.0,1009.0,5.729742576325733,1.0,0.0,0.0,High,151.99078998477987,153358.7070946429,BUY,Retail,Energy,Oil & Gas
915.0,2023-03-07,1157.0,5.0,52.0,5.315862545763785,1.0,0.0,0.0,High,151.99078998477987,7903.521079208553,BUY,Retail,Energy,Oil & Gas
916.0,2023-03-07,4747.0,6.0,70.0,5.094792602102979,1.0,0.0,0.0,Mid,148.9656765178039,10427.597356246271,SELL,Retail,Energy,Oil & Gas
917.0,2023-03-07,3588.0,6.0,149.0,5.190843508242804,1.0,0.0,0.0,Mid,148.9656765178039,22195.88580115278,BUY,Retail,Energy,Oil & Gas
918.0,2023-03-07,3980.0,8.0,42.0,3.737669618283368,1.0,0.0,0.0,High,283.680339053352,11914.574240240783,BUY,Institutional,Technology,Hardware
919.0,2023-03-07,1494.0,8.0,282.0,5.781977322241258,1.0,0.0,0.0,High,283.680339053352,79997.85561304526,BUY,Retail,Technology,Hardware
920.0,2023-03-07,4955.0,9.0,377.0,5.38609927993157,1.0,0.0,0.0,High,170.6450788883837,64333.194740920655,SELL,Retail,Consumer,Retail
921.0,2023-03-07,4955.0,11.0,145.0,5.38247467455476,1.0,0.0,0.0,High,25.31987710017627,3671.38217952556,BUY,Retail,Technology,Hardware
922.0,2023-03-07,4686.0,11.0,1064.0,6.96979066990159,1.0,0.0,0.0,High,25.31987710017627,26940.34923458756,BUY,Retail,Technology,Hardware
923.0,2023-03-07,4747.0,11.0,397.0,5.103943471229908,1.0,0.0,0.0,High,25.31987710017627,10051.99120876998,BUY,Retail,Technology,Hardware
924.0,2023-03-07,3588.0,11.0,21.0,5.175754174124911,1.0,0.0,0.0,High,25.31987710017627,531.7174191037017,SELL,Retail,Technology,Hardware
925.0,2023-03-07,4955.0,11.0,279.0,5.385457901863037,1.0,0.0,0.0,High,25.31987710017627,7064.24571094918,BUY,Retail,Technology,Hardware
926.0,2023-03-07,4955.0,11.0,215.0,5.38532041016961,1.0,0.0,0.0,High,25.31987710017627,5443.773576537898,BUY,Retail,Technology,Hardware
927.0,2023-03-07,3938.0,11.0,125.0,5.363308910055477,1.0,0.0,0.0,High,25.31987710017627,3164.984637522034,SELL,Retail,Technology,Hardware
928.0,2023-03-07,3938.0,11.0,118.0,5.352331954854275,1.0,0.0,0.0,High,25.31987710017627,2987.7454978208,SELL,Retail,Technology,Hardware
929.0,2023-03-07,4747.0,12.0,418.0,5.113733252099823,1.0,0.0,0.0,Mid,160.30715644365037,67008.39139344585,SELL,Retail,Energy,Utilities
930.0,2023-03-07,182.0,12.0,90.0,5.701078823081886,1.0,0.0,0.0,Mid,160.30715644365037,14427.644079928534,BUY,Retail,Energy,Utilities
931.0,2023-03-07,4747.0,16.0,96.0,5.111023468127524,1.0,0.0,0.0,Mid,172.72608237630533,16581.70390812531,SELL,Retail,Healthcare,Pharmaceuticals
932.0,2023-03-07,3938.0,17.0,61.0,5.335227720568134,1.0,0.0,0.0,Mid,140.96542718188346,8598.89105809489,BUY,Retail,Technology,Software
933.0,2023-03-07,1097.0,17.0,34.0,3.5263605246161616,1.0,0.0,0.0,Mid,140.96542718188346,4792.824524184038,BUY,Retail,Technology,Software
934.0,2023-03-07,4747.0,18.0,63.0,5.107096326567049,1.0,0.0,0.0,Mid,73.69669080439012,4642.891520676577,BUY,Retail,Energy,Oil & Gas
935.0,2023-03-08,1513.0,1.0,30.0,5.320567975482857,2.0,0.0,0.0,Low,148.09483416871063,4442.845025061319,BUY,Retail,Consumer,Retail
936.0,2023-03-08,1513.0,5.0,185.0,5.317286313095639,2.0,0.0,0.0,High,149.07617108202578,27579.09165017477,SELL,Retail,Energy,Oil & Gas
937.0,2023-03-08,2820.0,5.0,231.0,5.442417710521793,2.0,0.0,0.0,High,149.07617108202578,34436.59551994796,BUY,Retail,Energy,Oil & Gas
938.0,2023-03-08,4747.0,5.0,500.0,5.119728833343189,2.0,0.0,0.0,High,149.07617108202578,74538.08554101289,BUY,Retail,Energy,Oil & Gas
939.0,2023-03-08,1731.0,5.0,83.0,4.418840607796598,2.0,0.0,0.0,High,149.07617108202578,12373.32219980814,BUY,Retail,Energy,Oil & Gas
940.0,2023-03-08,4955.0,8.0,89.0,5.379113636376126,2.0,0.0,0.0,High,278.4062620013201,24778.15731811749,SELL,Retail,Technology,Hardware
941.0,2023-03-08,1157.0,8.0,252.0,5.324618440967408,2.0,0.0,0.0,High,278.4062620013201,70158.37802433266,BUY,Retail,Technology,Hardware
942.0,2023-03-08,319.0,8.0,972.0,6.879355804460439,2.0,0.0,0.0,High,278.4062620013201,270610.8866652831,BUY,Retail,Technology,Hardware
943.0,2023-03-08,1513.0,8.0,134.0,5.305789381386738,2.0,0.0,0.0,High,278.4062620013201,37306.43910817689,BUY,Retail,Technology,Hardware
944.0,2023-03-08,182.0,9.0,1856.0,5.968093560784742,2.0,0.0,0.0,High,177.2413709467725,328959.98447720974,BUY,Retail,Consumer,Retail
945.0,2023-03-08,3588.0,9.0,85.0,5.1670690799380825,2.0,0.0,0.0,High,177.2413709467725,15065.51653047566,BUY,Retail,Consumer,Retail
946.0,2023-03-08,4747.0,11.0,32.0,5.114694964021034,2.0,0.0,0.0,High,24.93034323920479,797.7709836545533,SELL,Retail,Technology,Hardware
947.0,2023-03-08,4747.0,11.0,241.0,5.117454744990326,2.0,0.0,0.0,High,24.93034323920479,6008.212720648355,SELL,Retail,Technology,Hardware
948.0,2023-03-08,4362.0,14.0,24.0,3.7916616487569614,2.0,0.0,0.0,Low,22.38171474774759,537.1611539459421,BUY,Retail,Energy,Utilities
949.0,2023-03-08,4955.0,16.0,156.0,5.376250157604459,2.0,0.0,0.0,Mid,169.7223344474216,26476.684173797767,SELL,Retail,Healthcare,Pharmaceuticals
950.0,2023-03-08,193.0,16.0,368.0,5.328410006855206,2.0,0.0,0.0,Mid,169.7223344474216,62457.81907665115,BUY,Retail,Healthcare,Pharmaceuticals
951.0,2023-03-08,3588.0,17.0,127.0,5.162554915534036,2.0,0.0,0.0,Mid,145.88056565419777,18526.831838083115,SELL,Retail,Technology,Software
952.0,2023-03-08,1513.0,17.0,210.0,5.307128434826587,2.0,0.0,0.0,Mid,145.88056565419777,30634.91878738153,SELL,Retail,Technology,Software
954.0,2023-03-08,474.0,19.0,52.0,5.876810984538563,2.0,0.0,0.0,Mid,72.26756236729213,3757.913243099191,BUY,Retail,Energy,Oil & Gas
955.0,2023-03-08,3938.0,19.0,48.0,5.317188187298288,2.0,0.0,0.0,Mid,72.26756236729213,3468.842993630022,BUY,Retail,Energy,Oil & Gas
956.0,2023-03-09,4519.0,2.0,181.0,5.577463107977531,3.0,0.0,0.0,Low,13.079123520139673,2367.3213571452807,BUY,Institutional,Technology,Software
957.0,2023-03-09,193.0,2.0,27.0,5.309356213663253,3.0,0.0,0.0,Low,13.079123520139673,353.1363350437712,BUY,Retail,Technology,Software
958.0,2023-03-09,4747.0,5.0,114.0,5.115475674507194,3.0,0.0,0.0,High,141.03220730194897,16077.671632422183,SELL,Retail,Energy,Oil & Gas
960.0,2023-03-09,4747.0,5.0,483.0,5.126995095212451,3.0,0.0,0.0,High,141.03220730194897,68118.55612684136,SELL,Retail,Energy,Oil & Gas
961.0,2023-03-09,193.0,7.0,46.0,5.292751908075155,3.0,0.0,0.0,High,121.30213874320172,5579.898382187279,BUY,Retail,Energy,Oil & Gas
962.0,2023-03-09,1870.0,8.0,75.0,4.31748811353631,3.0,0.0,0.0,High,336.90875612052025,25268.15670903902,BUY,Retail,Technology,Hardware
963.0,2023-03-09,474.0,8.0,57.0,5.789042318607025,3.0,0.0,0.0,High,336.90875612052025,19203.79909886965,BUY,Retail,Technology,Hardware
964.0,2023-03-09,1006.0,8.0,75.0,5.58724865840025,3.0,0.0,0.0,High,336.90875612052025,25268.15670903902,BUY,Retail,Technology,Hardware
965.0,2023-03-09,2489.0,9.0,1069.0,6.974478911025045,3.0,0.0,0.0,High,180.1679657326419,192599.55536819407,BUY,Retail,Consumer,Retail
966.0,2023-03-09,4747.0,11.0,39.0,5.122355543706664,3.0,0.0,0.0,High,24.65536398628544,961.559195465132,BUY,Retail,Technology,Hardware
967.0,2023-03-09,3339.0,11.0,40.0,5.638710477912486,3.0,0.0,0.0,High,24.65536398628544,986.2145594514176,SELL,Retail,Technology,Hardware
968.0,2023-03-09,2507.0,11.0,494.0,6.202535517187923,3.0,0.0,0.0,High,24.65536398628544,12179.749809225008,BUY,Retail,Technology,Hardware
969.0,2023-03-09,4747.0,11.0,213.0,5.123963979403259,3.0,0.0,0.0,High,24.65536398628544,5251.592529078799,SELL,Retail,Technology,Hardware
970.0,2023-03-09,1185.0,11.0,1398.0,5.837380531725267,3.0,0.0,0.0,High,24.65536398628544,34468.198852827045,BUY,Institutional,Technology,Hardware
973.0,2023-03-09,3938.0,17.0,98.0,5.30534263148479,3.0,0.0,0.0,Mid,144.5364709275871,14164.574150903534,SELL,Retail,Technology,Software
974.0,2023-03-09,4747.0,17.0,168.0,5.123904453822123,3.0,0.0,0.0,Mid,144.5364709275871,24282.12711583463,BUY,Retail,Technology,Software
975.0,2023-03-09,3588.0,17.0,62.0,5.1496433291663,3.0,0.0,0.0,Mid,144.5364709275871,8961.2611975104,BUY,Retail,Technology,Software
976.0,2023-03-09,4747.0,19.0,170.0,5.123963979403259,3.0,0.0,0.0,Mid,72.5115646907695,12326.965997430816,BUY,Retail,Energy,Oil & Gas
977.0,2023-03-10,227.0,5.0,81.0,5.166555835365783,4.0,0.0,0.0,High,134.36833035207906,10883.834758518404,BUY,Retail,Energy,Oil & Gas
978.0,2023-03-10,4747.0,5.0,208.0,5.1253915313944445,4.0,0.0,0.0,High,134.36833035207906,27948.612713232444,BUY,Retail,Energy,Oil & Gas
